epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,343.835,1.4769,0.68136,0.86224,0.93724,0.93598,0.94979,0.48231,1.51862,0.7071,0.84507,0.00113898,0.00113898,0.00113898
43,350.588,1.49107,0.68948,0.85467,0.92525,0.90281,0.92446,0.46909,1.49463,0.70885,0.84538,0.00113191,0.00113191,0.00113191
44,357.286,1.4642,0.66878,0.85362,0.92447,0.90924,0.91975,0.4738,1.46912,0.7085,0.84213,0.00112484,0.00112484,0.00112484
45,363.927,1.42003,0.67015,0.84856,0.91431,0.89518,0.90963,0.45299,1.54605,0.75721,0.84857,0.00111776,0.00111776,0.00111776
46,370.632,1.48881,0.66647,0.85302,0.91502,0.90605,0.91838,0.45727,1.5682,0.70948,0.85277,0.00111069,0.00111069,0.00111069
47,377.304,1.45722,0.67419,0.84729,0.92387,0.92189,0.92251,0.47885,1.48915,0.71043,0.84381,0.00110362,0.00110362,0.00110362
48,384.011,1.43015,0.65404,0.84725,0.93143,0.93764,0.94278,0.4832,1.51342,0.67948,0.85146,0.00109654,0.00109654,0.00109654
49,390.798,1.4483,0.66675,0.84913,0.93125,0.90944,0.9194,0.46374,1.5061,0.7138,0.84905,0.00108947,0.00108947,0.00108947
50,397.561,1.45335,0.6642,0.85441,0.93545,0.91486,0.93366,0.49142,1.47132,0.69359,0.84773,0.0010824,0.0010824,0.0010824
51,404.571,1.44213,0.65993,0.84345,0.93402,0.92533,0.94231,0.48868,1.48228,0.69219,0.84401,0.00107532,0.00107532,0.00107532
52,411.25,1.41008,0.64518,0.8505,0.93176,0.93187,0.9421,0.49005,1.47154,0.67568,0.84785,0.00106825,0.00106825,0.00106825
53,417.971,1.41336,0.64175,0.85176,0.93607,0.91602,0.94042,0.48375,1.50334,0.68292,0.84433,0.00106118,0.00106118,0.00106118
54,424.722,1.44205,0.65555,0.85195,0.93005,0.94152,0.93417,0.49392,1.47933,0.68072,0.84374,0.0010541,0.0010541,0.0010541
55,431.484,1.42029,0.64867,0.85078,0.94197,0.93274,0.94316,0.48945,1.48786,0.67194,0.84617,0.00104703,0.00104703,0.00104703
56,438.2,1.39898,0.64886,0.8468,0.9411,0.91658,0.93702,0.47475,1.55547,0.6992,0.85183,0.00103995,0.00103995,0.00103995
57,444.899,1.39946,0.63378,0.84568,0.93081,0.9095,0.93111,0.47063,1.51294,0.70933,0.8502,0.00103288,0.00103288,0.00103288
58,451.696,1.38836,0.62315,0.84907,0.93651,0.93939,0.94248,0.48652,1.50811,0.68225,0.84519,0.00102581,0.00102581,0.00102581
59,458.563,1.39819,0.6264,0.85012,0.93175,0.92468,0.92898,0.47994,1.46911,0.68728,0.84259,0.00101873,0.00101873,0.00101873
60,465.262,1.40252,0.63191,0.84204,0.91748,0.93071,0.92656,0.48678,1.45832,0.68161,0.84436,0.00101166,0.00101166,0.00101166
61,471.954,1.38079,0.62416,0.84564,0.92678,0.92635,0.9399,0.47852,1.51444,0.68618,0.84965,0.00100459,0.00100459,0.00100459
62,478.717,1.3747,0.6216,0.84353,0.93185,0.9106,0.92613,0.47016,1.50785,0.71102,0.84811,0.000997513,0.000997513,0.000997513
63,485.401,1.38812,0.62275,0.84802,0.94927,0.92747,0.94528,0.48027,1.51607,0.66477,0.847,0.00099044,0.00099044,0.00099044
64,492.105,1.36409,0.61624,0.84204,0.92029,0.92722,0.93777,0.48032,1.51407,0.68416,0.84987,0.000983366,0.000983366,0.000983366
65,498.758,1.37776,0.62182,0.84303,0.93649,0.92387,0.93531,0.47909,1.53817,0.67989,0.84752,0.000976293,0.000976293,0.000976293
66,505.527,1.35455,0.61056,0.83848,0.94398,0.92336,0.94755,0.49164,1.47972,0.6757,0.84234,0.000969219,0.000969219,0.000969219
67,512.214,1.34566,0.60666,0.83798,0.92268,0.92863,0.93675,0.49248,1.49152,0.6686,0.84668,0.000962146,0.000962146,0.000962146
68,519.184,1.39382,0.61896,0.84034,0.93913,0.91694,0.93067,0.48516,1.49072,0.68077,0.84751,0.000955072,0.000955072,0.000955072
69,525.923,1.36155,0.62264,0.84741,0.93813,0.91985,0.93143,0.48148,1.48643,0.67906,0.847,0.000947999,0.000947999,0.000947999
70,532.767,1.3511,0.61599,0.84288,0.92781,0.91264,0.91791,0.47735,1.52563,0.69454,0.84932,0.000940925,0.000940925,0.000940925
71,539.526,1.37894,0.61485,0.84354,0.93356,0.91831,0.93765,0.48786,1.53178,0.68314,0.84873,0.000933851,0.000933851,0.000933851
72,546.236,1.36087,0.61046,0.84287,0.93589,0.91753,0.92649,0.48933,1.50563,0.66877,0.84648,0.000926778,0.000926778,0.000926778
73,552.936,1.3345,0.59264,0.84198,0.93973,0.93228,0.94562,0.49875,1.48929,0.64869,0.84551,0.000919704,0.000919704,0.000919704
74,559.731,1.3151,0.58654,0.83787,0.93982,0.92961,0.93415,0.49688,1.51601,0.66001,0.84894,0.000912631,0.000912631,0.000912631
75,566.438,1.33121,0.59035,0.83898,0.92915,0.93277,0.92427,0.4986,1.49471,0.65061,0.84469,0.000905557,0.000905557,0.000905557
76,573.221,1.33434,0.59528,0.83811,0.92907,0.92701,0.93138,0.49718,1.47935,0.65369,0.84506,0.000898484,0.000898484,0.000898484
77,580.155,1.33923,0.59323,0.83899,0.93479,0.92732,0.93387,0.49026,1.50378,0.65412,0.84482,0.00089141,0.00089141,0.00089141
78,586.854,1.31853,0.59242,0.83436,0.93133,0.92991,0.92353,0.48998,1.48765,0.6868,0.84411,0.000884337,0.000884337,0.000884337
79,593.564,1.28462,0.58123,0.83272,0.93383,0.91402,0.91342,0.48329,1.51255,0.68617,0.85003,0.000877263,0.000877263,0.000877263
80,600.392,1.32124,0.59346,0.84048,0.91804,0.92995,0.9306,0.49298,1.48516,0.67494,0.84704,0.00087019,0.00087019,0.00087019
81,607.113,1.30224,0.59563,0.83713,0.92921,0.92662,0.93762,0.496,1.47422,0.66649,0.8465,0.000863116,0.000863116,0.000863116
82,613.882,1.2984,0.58292,0.83844,0.92579,0.92765,0.92471,0.49012,1.49468,0.67926,0.84803,0.000856042,0.000856042,0.000856042
83,620.621,1.3182,0.59441,0.83321,0.93859,0.93155,0.92937,0.47867,1.54841,0.67011,0.85316,0.000848969,0.000848969,0.000848969
84,627.367,1.31106,0.59332,0.83175,0.93871,0.93338,0.93152,0.49462,1.47407,0.67393,0.8478,0.000841895,0.000841895,0.000841895
85,634.018,1.33774,0.59134,0.83839,0.92542,0.91361,0.93003,0.48338,1.49623,0.66478,0.84847,0.000834822,0.000834822,0.000834822
86,640.915,1.32409,0.58662,0.83936,0.92949,0.9247,0.92714,0.47957,1.50489,0.67079,0.84873,0.000827748,0.000827748,0.000827748
87,647.579,1.27766,0.57301,0.83341,0.93238,0.91363,0.92932,0.49197,1.49534,0.65807,0.84743,0.000820675,0.000820675,0.000820675
88,654.328,1.27643,0.56658,0.83139,0.93386,0.91431,0.92646,0.49245,1.48005,0.66101,0.84524,0.000813601,0.000813601,0.000813601
89,661.002,1.29951,0.57074,0.83642,0.91434,0.92674,0.92403,0.49115,1.47437,0.65697,0.84489,0.000806528,0.000806528,0.000806528
90,667.741,1.28366,0.59346,0.83045,0.93253,0.91735,0.93463,0.49565,1.4828,0.66906,0.84496,0.000799454,0.000799454,0.000799454
91,674.426,1.2851,0.57482,0.83581,0.94082,0.92696,0.93791,0.49982,1.50108,0.67595,0.84696,0.00079238,0.00079238,0.00079238
92,681.246,1.26358,0.56755,0.83571,0.92744,0.93247,0.93634,0.49521,1.48955,0.66417,0.8457,0.000785307,0.000785307,0.000785307
93,687.946,1.26409,0.57421,0.83508,0.92918,0.92601,0.93628,0.50352,1.50586,0.68156,0.84769,0.000778233,0.000778233,0.000778233
94,694.783,1.2616,0.56188,0.83237,0.93304,0.90742,0.92466,0.49573,1.5152,0.6596,0.84977,0.00077116,0.00077116,0.00077116
95,701.668,1.26893,0.56604,0.82806,0.92185,0.9118,0.92215,0.50074,1.50367,0.66086,0.84907,0.000764086,0.000764086,0.000764086
96,708.388,1.29239,0.56718,0.83793,0.92137,0.9233,0.92933,0.48526,1.52065,0.66422,0.84834,0.000757013,0.000757013,0.000757013
97,715.123,1.24732,0.55858,0.83318,0.93297,0.91829,0.92174,0.48681,1.49417,0.66342,0.84762,0.000749939,0.000749939,0.000749939
98,721.836,1.24775,0.56875,0.83066,0.92494,0.91164,0.92528,0.49559,1.52386,0.65975,0.84919,0.000742866,0.000742866,0.000742866
99,728.575,1.25764,0.56169,0.83466,0.92643,0.91459,0.91355,0.49365,1.49704,0.66194,0.84511,0.000735792,0.000735792,0.000735792
