epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.6273,1.15551,3.42538,1.09751,0.50163,0.51256,0.47311,0.35642,0.83608,3.84676,0.94434,8.75e-05,8.75e-05,8.75e-05
2,49.9956,0.83194,1.03753,0.93246,0.67753,0.72694,0.75043,0.58973,0.78813,1.19075,0.9329,0.000179456,0.000179456,0.000179456
3,62.975,0.83492,0.75933,0.92277,0.71447,0.79108,0.782,0.60549,0.82815,1.08353,0.93884,0.000269555,0.000269555,0.000269555
4,80.0542,0.80122,0.66831,0.91983,0.79147,0.89439,0.86402,0.69287,0.73675,1.05815,0.92874,0.000357798,0.000357798,0.000357798
5,93.4678,0.7637,0.58608,0.9064,0.83092,0.90758,0.9335,0.76363,0.73238,0.58078,0.92741,0.000444185,0.000444185,0.000444185
6,106.902,0.74692,0.556,0.90915,0.87306,0.85914,0.92908,0.77781,0.67761,0.51612,0.91066,0.000528716,0.000528716,0.000528716
7,120.238,0.76921,0.56454,0.90759,0.816,0.88895,0.91821,0.75565,0.70238,0.67199,0.92153,0.000587875,0.000587875,0.000587875
8,132.91,0.74697,0.51061,0.89961,0.89363,0.91946,0.9452,0.77563,0.72995,0.49532,0.93213,0.000581687,0.000581687,0.000581687
9,145.199,0.73327,0.49641,0.89687,0.93686,0.92558,0.94293,0.7757,0.70532,0.43422,0.91953,0.0005755,0.0005755,0.0005755
10,157.422,0.70849,0.46003,0.8979,0.944,0.91372,0.94118,0.77859,0.68376,0.43814,0.91582,0.000569313,0.000569313,0.000569313
11,170.123,0.70154,0.44016,0.89278,0.97107,0.91415,0.94936,0.79326,0.69064,0.40991,0.91551,0.000563125,0.000563125,0.000563125
12,182.903,0.71812,0.45706,0.89268,0.96599,0.93208,0.9475,0.78827,0.68098,0.38502,0.91939,0.000556938,0.000556938,0.000556938
13,195.217,0.68864,0.42852,0.88763,0.91111,0.91204,0.92698,0.76608,0.6879,0.44409,0.91122,0.00055075,0.00055075,0.00055075
14,207.646,0.70092,0.42929,0.89142,0.95334,0.9137,0.95824,0.8024,0.67823,0.4022,0.91471,0.000544563,0.000544563,0.000544563
15,220.376,0.69167,0.42035,0.89118,0.961,0.92759,0.95247,0.78349,0.72681,0.39168,0.92553,0.000538375,0.000538375,0.000538375
