epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,84.2911,1.12733,3.77873,0.93741,0.89767,0.15332,0.28198,0.19897,1.01572,3.38483,0.86056,0.000193846,0.000193846,0.000193846
2,101.19,0.87059,1.82046,0.85767,0.55381,0.64683,0.62307,0.46361,0.97266,1.06714,0.86441,0.000385987,0.000385987,0.000385987
3,121.71,0.7155,1.0977,0.83363,0.6487,0.76615,0.77136,0.58517,0.87538,0.84944,0.84936,0.000574246,0.000574246,0.000574246
4,143.246,0.67092,0.8866,0.82554,0.87035,0.8494,0.91603,0.73299,0.7384,0.63128,0.83445,0.000570536,0.000570536,0.000570536
5,163.564,0.6113,0.77078,0.81691,0.92861,0.92522,0.96322,0.7679,0.78931,0.56785,0.84365,0.000564715,0.000564715,0.000564715
6,184.648,0.60928,0.69835,0.81814,0.95524,0.9332,0.97512,0.80234,0.67715,0.51233,0.82627,0.000558894,0.000558894,0.000558894
7,204.578,0.56531,0.63157,0.81304,0.96074,0.95236,0.98107,0.80482,0.73242,0.49633,0.83628,0.000553073,0.000553073,0.000553073
8,225.638,0.55107,0.60309,0.81036,0.97633,0.94612,0.98209,0.80983,0.70653,0.4775,0.8303,0.000547252,0.000547252,0.000547252
9,246.146,0.5326,0.56624,0.80879,0.98128,0.96232,0.98742,0.77156,0.8549,0.48348,0.85115,0.00054143,0.00054143,0.00054143
10,266.587,0.53088,0.54615,0.80748,0.97784,0.96414,0.98653,0.81052,0.72876,0.44807,0.83418,0.000535609,0.000535609,0.000535609
11,287.353,0.5328,0.52956,0.80701,0.98024,0.96392,0.98731,0.81308,0.71112,0.44054,0.83242,0.000529788,0.000529788,0.000529788
12,307.157,0.5379,0.52202,0.80553,0.98382,0.97284,0.98941,0.82283,0.69953,0.42118,0.82951,0.000523967,0.000523967,0.000523967
13,326.963,0.5044,0.49713,0.80303,0.97889,0.96339,0.98546,0.83654,0.62305,0.41868,0.82124,0.000518146,0.000518146,0.000518146
14,345.862,0.48688,0.47864,0.80215,0.98702,0.96939,0.98948,0.81674,0.71014,0.42245,0.83177,0.000512324,0.000512324,0.000512324
15,365.438,0.49244,0.4829,0.80263,0.98203,0.97688,0.98997,0.81449,0.72944,0.41453,0.83529,0.000506503,0.000506503,0.000506503
16,385.77,0.48837,0.46134,0.80079,0.99004,0.97483,0.98975,0.81522,0.72115,0.40296,0.83424,0.000500682,0.000500682,0.000500682
17,406.407,0.48449,0.46016,0.80033,0.98145,0.96755,0.98853,0.79481,0.80072,0.43214,0.84647,0.000494861,0.000494861,0.000494861
18,425.081,0.48101,0.44972,0.80126,0.98901,0.97513,0.9904,0.83976,0.63769,0.38029,0.8214,0.00048904,0.00048904,0.00048904
19,446.101,0.47722,0.43941,0.7984,0.98528,0.97903,0.99014,0.81119,0.75494,0.4052,0.83958,0.000483218,0.000483218,0.000483218
20,466.242,0.48457,0.43465,0.80035,0.98912,0.97692,0.99071,0.84903,0.60869,0.36882,0.8186,0.000477397,0.000477397,0.000477397
21,485.038,0.47679,0.42972,0.79841,0.99286,0.9761,0.99133,0.80754,0.77321,0.39914,0.84098,0.000471576,0.000471576,0.000471576
22,504.978,0.46973,0.42052,0.7999,0.98883,0.97887,0.99146,0.81522,0.74483,0.39989,0.83678,0.000465755,0.000465755,0.000465755
23,526.303,0.45568,0.41114,0.7968,0.98917,0.98135,0.99171,0.83022,0.69823,0.37853,0.82701,0.000459934,0.000459934,0.000459934
24,545.583,0.45804,0.41039,0.79719,0.98866,0.98356,0.99123,0.81704,0.7546,0.38789,0.83873,0.000454112,0.000454112,0.000454112
25,565.213,0.45674,0.40839,0.79815,0.99227,0.97496,0.99148,0.83153,0.66552,0.36966,0.82544,0.000448291,0.000448291,0.000448291
26,584.327,0.45258,0.3986,0.7954,0.99253,0.97794,0.99167,0.82056,0.71632,0.37608,0.83282,0.00044247,0.00044247,0.00044247
27,603.991,0.44729,0.39497,0.79565,0.99035,0.98086,0.99161,0.8341,0.6724,0.36278,0.82714,0.000436649,0.000436649,0.000436649
28,624.703,0.44257,0.38337,0.79508,0.99456,0.97974,0.99194,0.83184,0.69788,0.36168,0.83125,0.000430828,0.000430828,0.000430828
29,644.536,0.44298,0.3812,0.79511,0.99169,0.98215,0.99204,0.83418,0.68587,0.36351,0.82888,0.000425006,0.000425006,0.000425006
30,664.884,0.4371,0.37837,0.79474,0.99045,0.98241,0.99192,0.82598,0.71323,0.36443,0.83412,0.000419185,0.000419185,0.000419185
