epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,668.174,1.48948,0.69376,0.84519,0.94922,0.96026,0.97762,0.49649,1.61787,0.75142,0.85696,0.00132868,0.00132868,0.00132868
43,682.762,1.43998,0.6635,0.83766,0.96485,0.97168,0.97584,0.48969,1.62089,0.74258,0.86095,0.00132043,0.00132043,0.00132043
44,697.335,1.49495,0.69581,0.83559,0.93176,0.91299,0.94356,0.4528,1.75303,0.83288,0.86813,0.00131218,0.00131218,0.00131218
45,711.903,1.46656,0.70177,0.83865,0.9685,0.95552,0.97383,0.52396,1.55699,0.72475,0.84732,0.00130393,0.00130393,0.00130393
46,726.521,1.46574,0.69461,0.83467,0.93699,0.90654,0.95707,0.49085,1.58852,0.83345,0.85477,0.00129568,0.00129568,0.00129568
47,741.064,1.42738,0.67647,0.83419,0.87158,0.83286,0.87561,0.4337,1.71503,1.02296,0.86592,0.00128742,0.00128742,0.00128742
48,755.791,1.46574,0.68861,0.83356,0.96699,0.94435,0.9831,0.52613,1.6094,0.70679,0.85623,0.00127917,0.00127917,0.00127917
49,770.523,1.42383,0.65655,0.83494,0.96432,0.97196,0.97966,0.50901,1.61042,0.704,0.85404,0.00127092,0.00127092,0.00127092
50,785.08,1.40939,0.64929,0.8293,0.96974,0.96514,0.98342,0.50234,1.62323,0.70049,0.8513,0.00126267,0.00126267,0.00126267
51,799.614,1.45711,0.66568,0.83377,0.96142,0.96188,0.9708,0.50753,1.60239,0.70266,0.85554,0.00125442,0.00125442,0.00125442
52,814.111,1.4352,0.6734,0.84249,0.9511,0.96794,0.98183,0.5037,1.63696,0.73912,0.85525,0.00124617,0.00124617,0.00124617
53,828.716,1.43906,0.67352,0.83559,0.97592,0.96985,0.98885,0.51369,1.59455,0.70199,0.85165,0.00123791,0.00123791,0.00123791
54,843.496,1.43724,0.67636,0.8298,0.94012,0.93166,0.9677,0.48113,1.69654,0.77722,0.86546,0.00122966,0.00122966,0.00122966
55,858.113,1.39348,0.6474,0.83374,0.93471,0.97196,0.97333,0.51261,1.61182,0.68511,0.8562,0.00122141,0.00122141,0.00122141
56,872.648,1.36104,0.61474,0.83473,0.96257,0.96264,0.96524,0.49633,1.60163,0.68103,0.85523,0.00121316,0.00121316,0.00121316
57,887.193,1.40149,0.63467,0.83159,0.95974,0.95794,0.96935,0.51574,1.58286,0.68859,0.85137,0.00120491,0.00120491,0.00120491
58,901.693,1.40222,0.64536,0.8268,0.95132,0.95719,0.96535,0.50945,1.64615,0.72296,0.85732,0.00119666,0.00119666,0.00119666
59,916.477,1.40474,0.63702,0.82859,0.97395,0.94571,0.97662,0.53722,1.5483,0.68107,0.84915,0.0011884,0.0011884,0.0011884
60,931.208,1.36481,0.6414,0.82953,0.95981,0.9761,0.97495,0.51884,1.59009,0.68279,0.85336,0.00118015,0.00118015,0.00118015
