epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,19.0971,1.17879,3.07516,1.09904,0.60866,0.55903,0.50223,0.39746,0.83546,3.26149,0.93139,8.75e-05,8.75e-05,8.75e-05
2,29.4212,0.86522,1.08444,0.93063,0.69239,0.57647,0.72005,0.57952,0.7373,1.57374,0.90391,0.000180353,0.000180353,0.000180353
3,39.3902,0.83416,0.83329,0.90886,0.70155,0.81373,0.79681,0.61257,0.8747,0.77343,0.93796,0.000272278,0.000272278,0.000272278
4,50.5979,0.83226,0.72788,0.91077,0.84512,0.85537,0.89655,0.72651,0.73619,0.65804,0.89655,0.000363274,0.000363274,0.000363274
5,60.59,0.77376,0.64108,0.88729,0.90324,0.89855,0.94107,0.77097,0.71801,0.56369,0.89539,0.000453342,0.000453342,0.000453342
6,70.5328,0.75402,0.5859,0.89,0.89602,0.90233,0.9377,0.77412,0.69668,0.51712,0.89258,0.000542483,0.000542483,0.000542483
7,82.6676,0.75885,0.5854,0.8875,0.92365,0.90306,0.94989,0.77754,0.70987,0.51422,0.90265,0.000606437,0.000606437,0.000606437
8,92.8642,0.74802,0.53728,0.8821,0.95225,0.9165,0.9517,0.76243,0.76489,0.50923,0.91009,0.000603344,0.000603344,0.000603344
9,102.472,0.75709,0.52963,0.88106,0.89776,0.90034,0.94468,0.77713,0.69301,0.4968,0.89784,0.00060025,0.00060025,0.00060025
10,112.33,0.71864,0.48566,0.87915,0.91294,0.9113,0.93827,0.75892,0.71617,0.49697,0.89337,0.000597156,0.000597156,0.000597156
11,122.292,0.70381,0.47282,0.87543,0.9323,0.90304,0.94224,0.77644,0.67609,0.52257,0.88802,0.000594062,0.000594062,0.000594062
12,132.019,0.72437,0.48434,0.87492,0.95084,0.91955,0.94222,0.76652,0.70466,0.477,0.89107,0.000590969,0.000590969,0.000590969
13,141.534,0.6732,0.4508,0.86741,0.95746,0.90112,0.94825,0.793,0.67464,0.43957,0.88946,0.000587875,0.000587875,0.000587875
14,151.347,0.6966,0.45747,0.87254,0.95346,0.92367,0.95244,0.7819,0.71288,0.42201,0.90612,0.000584781,0.000584781,0.000584781
15,160.887,0.68557,0.43627,0.87341,0.94498,0.91843,0.94909,0.76999,0.73978,0.46406,0.90182,0.000581687,0.000581687,0.000581687
16,170.579,0.69748,0.4484,0.87169,0.94114,0.91913,0.94885,0.78101,0.71269,0.46312,0.89494,0.000578594,0.000578594,0.000578594
17,180.332,0.68712,0.45592,0.87563,0.949,0.91988,0.94423,0.78178,0.68602,0.42945,0.89817,0.0005755,0.0005755,0.0005755
18,189.62,0.67441,0.42959,0.87129,0.97531,0.90966,0.95495,0.79894,0.6873,0.40769,0.88796,0.000572406,0.000572406,0.000572406
19,199.467,0.6704,0.42619,0.86467,0.96031,0.92243,0.95422,0.79135,0.68721,0.39771,0.88631,0.000569313,0.000569313,0.000569313
20,209.024,0.64999,0.40902,0.86083,0.94148,0.91503,0.94517,0.78132,0.70165,0.41539,0.88999,0.000566219,0.000566219,0.000566219
21,218.368,0.65042,0.40623,0.85918,0.90485,0.90369,0.94421,0.78937,0.68053,0.43336,0.88788,0.000563125,0.000563125,0.000563125
22,228.047,0.65782,0.40748,0.86437,0.95137,0.89393,0.94363,0.76489,0.76212,0.44414,0.9154,0.000560031,0.000560031,0.000560031
23,237.665,0.6789,0.41932,0.87034,0.96398,0.92317,0.95277,0.79542,0.69387,0.40077,0.89042,0.000556938,0.000556938,0.000556938
24,247.456,0.64953,0.40247,0.85811,0.93904,0.94107,0.95707,0.79566,0.69658,0.40025,0.8917,0.000553844,0.000553844,0.000553844
25,257.011,0.65886,0.39753,0.86091,0.95952,0.91106,0.95567,0.80273,0.66926,0.40829,0.88198,0.00055075,0.00055075,0.00055075
