epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,43.4713,1.0322,3.74292,0.92021,0.89359,0.13695,0.3334,0.24425,0.83639,3.14832,0.84352,0.000206044,0.000206044,0.000206044
2,61.3483,0.77603,1.68489,0.84565,0.53898,0.65362,0.62592,0.49633,0.78614,0.97056,0.8392,0.000412326,0.000412326,0.000412326
3,82.0444,0.65225,1.05949,0.82693,0.74346,0.79276,0.81509,0.69378,0.60492,0.69599,0.81631,0.000616546,0.000616546,0.000616546
4,102.993,0.59535,0.87219,0.81898,0.79461,0.83243,0.86803,0.68484,0.79155,0.6889,0.84033,0.000615719,0.000615719,0.000615719
5,123.986,0.55693,0.74746,0.81318,0.93843,0.9229,0.96712,0.80927,0.65739,0.5331,0.82461,0.000612625,0.000612625,0.000612625
6,144.393,0.5392,0.67293,0.81217,0.94756,0.95496,0.98368,0.82152,0.671,0.50023,0.82368,0.000609531,0.000609531,0.000609531
7,164.078,0.52402,0.61657,0.81012,0.96748,0.96729,0.98993,0.82177,0.72052,0.48769,0.83234,0.000606437,0.000606437,0.000606437
8,183.235,0.5273,0.59069,0.80924,0.97039,0.97399,0.99109,0.82835,0.65407,0.44772,0.82258,0.000603344,0.000603344,0.000603344
9,202.075,0.49061,0.54954,0.80665,0.97662,0.97402,0.99266,0.83901,0.63569,0.43485,0.81992,0.00060025,0.00060025,0.00060025
10,222.317,0.48264,0.53102,0.80543,0.9823,0.98017,0.99235,0.83278,0.68694,0.44555,0.8267,0.000597156,0.000597156,0.000597156
11,242.406,0.47699,0.50875,0.80373,0.96639,0.96961,0.98916,0.79239,0.81329,0.46668,0.84314,0.000594062,0.000594062,0.000594062
12,263.033,0.4751,0.49219,0.80216,0.9841,0.98351,0.99367,0.84292,0.66558,0.40528,0.82412,0.000590969,0.000590969,0.000590969
13,283.174,0.46432,0.47658,0.80134,0.98186,0.98178,0.99324,0.85037,0.62404,0.39712,0.81938,0.000587875,0.000587875,0.000587875
14,302.161,0.45467,0.46265,0.8011,0.9801,0.98411,0.99321,0.85201,0.60029,0.38628,0.81501,0.000584781,0.000584781,0.000584781
15,321.425,0.45555,0.45428,0.80088,0.99132,0.98964,0.99414,0.86468,0.56973,0.36688,0.81323,0.000581687,0.000581687,0.000581687
16,341.323,0.4419,0.43595,0.79874,0.99155,0.98381,0.99377,0.84788,0.62474,0.36914,0.81907,0.000578594,0.000578594,0.000578594
17,361.162,0.45614,0.43828,0.79946,0.99048,0.98487,0.9942,0.83725,0.6863,0.37814,0.82854,0.0005755,0.0005755,0.0005755
18,380.013,0.44967,0.42665,0.80053,0.98863,0.99165,0.99399,0.84829,0.6281,0.36821,0.82232,0.000572406,0.000572406,0.000572406
19,400.147,0.44028,0.41616,0.79683,0.99238,0.99157,0.99459,0.85168,0.64371,0.36207,0.82401,0.000569313,0.000569313,0.000569313
