epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,314.462,0.61649,0.52015,0.84141,0.9404,0.93548,0.95353,0.79166,0.66971,0.46957,0.86362,0.000362031,0.000362031,0.000362031
87,317.504,0.62323,0.51991,0.83598,0.93807,0.92461,0.94901,0.77978,0.71025,0.48017,0.8717,0.000358938,0.000358938,0.000358938
88,320.474,0.6226,0.51789,0.838,0.94104,0.92782,0.95524,0.79293,0.68509,0.46016,0.86737,0.000355844,0.000355844,0.000355844
89,324.434,0.61672,0.51356,0.84669,0.96471,0.89645,0.95362,0.79398,0.67433,0.46694,0.86739,0.00035275,0.00035275,0.00035275
90,328.19,0.61036,0.51277,0.83876,0.95343,0.90736,0.95325,0.79278,0.66925,0.46896,0.86644,0.000349656,0.000349656,0.000349656
91,331.107,0.62555,0.5171,0.84359,0.94282,0.91532,0.95108,0.78957,0.67797,0.47231,0.86807,0.000346563,0.000346563,0.000346563
92,334.23,0.6181,0.5128,0.84116,0.96654,0.91168,0.95555,0.79635,0.6697,0.46258,0.86454,0.000343469,0.000343469,0.000343469
93,337.764,0.6184,0.50487,0.84148,0.92885,0.91936,0.94819,0.78291,0.68553,0.4733,0.86897,0.000340375,0.000340375,0.000340375
94,341.748,0.59803,0.50136,0.83959,0.9535,0.92131,0.95205,0.78648,0.68272,0.46155,0.86717,0.000337281,0.000337281,0.000337281
95,344.682,0.59854,0.49238,0.83786,0.94648,0.92898,0.94955,0.78281,0.71248,0.46112,0.87186,0.000334188,0.000334188,0.000334188
96,347.639,0.59756,0.49711,0.83659,0.94642,0.93569,0.95723,0.79483,0.68033,0.45841,0.86774,0.000331094,0.000331094,0.000331094
97,350.928,0.59584,0.49783,0.83633,0.92849,0.92963,0.95614,0.79087,0.69851,0.46511,0.86906,0.000328,0.000328,0.000328
98,355.32,0.58665,0.49614,0.83856,0.94177,0.90752,0.9484,0.78765,0.66763,0.45923,0.86541,0.000324906,0.000324906,0.000324906
99,358.486,0.58793,0.49734,0.83349,0.94764,0.90698,0.9456,0.7864,0.67988,0.47357,0.87048,0.000321812,0.000321812,0.000321812
100,361.564,0.57923,0.48416,0.83062,0.95738,0.90533,0.95023,0.79679,0.6716,0.47101,0.86839,0.000318719,0.000318719,0.000318719
101,364.683,0.59356,0.49533,0.84243,0.95144,0.90797,0.95136,0.78542,0.68627,0.4735,0.86982,0.000315625,0.000315625,0.000315625
102,369.152,0.58342,0.49929,0.83344,0.97296,0.90832,0.95284,0.78915,0.67571,0.47004,0.86535,0.000312531,0.000312531,0.000312531
103,372.442,0.58244,0.48637,0.8346,0.97178,0.91338,0.95594,0.79697,0.67342,0.4568,0.86751,0.000309437,0.000309437,0.000309437
104,375.631,0.57863,0.47987,0.83551,0.97242,0.91749,0.95628,0.79529,0.67142,0.45715,0.86629,0.000306344,0.000306344,0.000306344
105,378.682,0.58303,0.4843,0.83764,0.95291,0.9139,0.95304,0.78789,0.68638,0.46034,0.86868,0.00030325,0.00030325,0.00030325
106,382.724,0.57719,0.47791,0.83274,0.91379,0.92622,0.94396,0.78467,0.67488,0.46394,0.86671,0.000300156,0.000300156,0.000300156
107,386.424,0.57544,0.48041,0.83466,0.92668,0.92306,0.94686,0.78253,0.68641,0.46623,0.86877,0.000297063,0.000297063,0.000297063
108,389.561,0.5523,0.46964,0.82672,0.93254,0.91159,0.94709,0.7863,0.66834,0.45943,0.86838,0.000293969,0.000293969,0.000293969
109,392.588,0.55474,0.47,0.83064,0.95318,0.9054,0.95292,0.78664,0.68578,0.45195,0.86904,0.000290875,0.000290875,0.000290875
110,396.35,0.56406,0.4715,0.83457,0.95638,0.89625,0.95119,0.78085,0.6841,0.46542,0.87135,0.000287781,0.000287781,0.000287781
111,400.188,0.55248,0.46943,0.83026,0.9511,0.89365,0.95347,0.79095,0.68123,0.46397,0.86924,0.000284688,0.000284688,0.000284688
112,403.295,0.55863,0.46761,0.83046,0.93942,0.92183,0.95437,0.79652,0.67208,0.45583,0.8672,0.000281594,0.000281594,0.000281594
113,406.331,0.56978,0.47566,0.82845,0.92834,0.9282,0.9583,0.79832,0.67167,0.45068,0.8678,0.0002785,0.0002785,0.0002785
114,409.871,0.55293,0.46967,0.82781,0.90348,0.91461,0.95221,0.7905,0.67017,0.45829,0.86663,0.000275406,0.000275406,0.000275406
115,414.064,0.55279,0.47535,0.83286,0.90284,0.92163,0.94894,0.78697,0.68092,0.45954,0.8715,0.000272313,0.000272313,0.000272313
116,417.147,0.54341,0.46437,0.82483,0.92759,0.90048,0.95002,0.78666,0.67498,0.46391,0.86909,0.000269219,0.000269219,0.000269219
117,420.171,0.55877,0.47298,0.82817,0.94354,0.9149,0.95354,0.78908,0.68367,0.46064,0.87095,0.000266125,0.000266125,0.000266125
118,423.407,0.54888,0.46665,0.82651,0.94706,0.92386,0.95106,0.79409,0.66525,0.44956,0.86648,0.000263031,0.000263031,0.000263031
119,427.754,0.55218,0.47579,0.83548,0.94237,0.92589,0.95438,0.79175,0.69424,0.45723,0.87109,0.000259938,0.000259938,0.000259938
120,430.802,0.55099,0.46555,0.83438,0.94181,0.92323,0.95223,0.79573,0.68216,0.45497,0.86815,0.000256844,0.000256844,0.000256844
121,433.805,0.53887,0.46984,0.82762,0.9589,0.91799,0.95471,0.79576,0.6969,0.45118,0.87222,0.00025375,0.00025375,0.00025375
122,436.848,0.52777,0.44986,0.82188,0.95562,0.90204,0.95834,0.80098,0.67082,0.44229,0.86505,0.000250656,0.000250656,0.000250656
123,441.372,0.55686,0.47477,0.83385,0.92774,0.93367,0.95866,0.80476,0.66633,0.44027,0.86379,0.000247563,0.000247563,0.000247563
124,444.539,0.52992,0.45981,0.82828,0.94843,0.92513,0.9582,0.8042,0.67746,0.44284,0.86629,0.000244469,0.000244469,0.000244469
125,447.443,0.53571,0.45811,0.82201,0.9461,0.92029,0.95458,0.80022,0.67626,0.45178,0.86811,0.000241375,0.000241375,0.000241375
126,450.594,0.53743,0.46758,0.8239,0.94954,0.92142,0.95795,0.80094,0.67613,0.44988,0.86759,0.000238281,0.000238281,0.000238281
127,454.862,0.5299,0.4529,0.83767,0.9614,0.91039,0.95601,0.79873,0.67229,0.44532,0.86783,0.000235188,0.000235188,0.000235188
128,458.238,0.54005,0.45696,0.82877,0.95009,0.90052,0.95531,0.79964,0.68836,0.45204,0.87298,0.000232094,0.000232094,0.000232094
129,461.19,0.53871,0.45551,0.82618,0.93721,0.92019,0.95627,0.80139,0.68161,0.45246,0.8712,0.000229,0.000229,0.000229
130,464.218,0.52006,0.44071,0.8264,0.93347,0.92106,0.95749,0.79816,0.68951,0.44964,0.87176,0.000225906,0.000225906,0.000225906
131,468.012,0.52567,0.45759,0.83675,0.94856,0.9055,0.95921,0.80414,0.66566,0.4451,0.86545,0.000222813,0.000222813,0.000222813
132,472.081,0.53855,0.4635,0.82243,0.95678,0.90348,0.95393,0.79713,0.67576,0.44426,0.86779,0.000219719,0.000219719,0.000219719
133,475.034,0.52116,0.44294,0.82414,0.94557,0.91521,0.95671,0.80184,0.67591,0.43809,0.86638,0.000216625,0.000216625,0.000216625
134,478.047,0.51876,0.44288,0.8262,0.9272,0.93758,0.95398,0.79168,0.68388,0.44518,0.86972,0.000213531,0.000213531,0.000213531
135,481.548,0.51154,0.44164,0.82518,0.94553,0.9133,0.95313,0.79572,0.67036,0.44525,0.86513,0.000210437,0.000210437,0.000210437
136,485.636,0.52262,0.4463,0.82402,0.90664,0.94909,0.95525,0.80033,0.67984,0.44043,0.86871,0.000207344,0.000207344,0.000207344
137,488.722,0.50329,0.43017,0.82071,0.93437,0.93113,0.96015,0.79983,0.67638,0.43843,0.86806,0.00020425,0.00020425,0.00020425
138,491.797,0.51025,0.43899,0.82349,0.94035,0.92575,0.95715,0.79381,0.68732,0.44268,0.87127,0.000201156,0.000201156,0.000201156
139,494.804,0.51302,0.44279,0.82493,0.94237,0.927,0.95652,0.79193,0.69991,0.44625,0.87421,0.000198063,0.000198063,0.000198063
140,499.182,0.50901,0.43763,0.825,0.94422,0.92826,0.95423,0.79479,0.69279,0.43775,0.87423,0.000194969,0.000194969,0.000194969
141,502.284,0.49746,0.43303,0.81925,0.93953,0.93221,0.95561,0.79644,0.69646,0.43722,0.87351,0.000191875,0.000191875,0.000191875
142,505.373,0.48963,0.42369,0.81442,0.92088,0.94666,0.9565,0.79915,0.68207,0.43102,0.86829,0.000188781,0.000188781,0.000188781
143,508.392,0.48568,0.42636,0.82167,0.94653,0.92736,0.95799,0.79454,0.70578,0.44082,0.87167,0.000185688,0.000185688,0.000185688
144,512.897,0.48769,0.42896,0.82477,0.95976,0.91854,0.95742,0.80419,0.68197,0.43252,0.86758,0.000182594,0.000182594,0.000182594
145,516.116,0.48784,0.43084,0.82004,0.96071,0.91664,0.95646,0.80105,0.66524,0.43354,0.86574,0.0001795,0.0001795,0.0001795
146,519.286,0.49958,0.43142,0.82539,0.92449,0.94448,0.95949,0.8021,0.67421,0.4325,0.86738,0.000176406,0.000176406,0.000176406
147,522.324,0.50496,0.43754,0.8217,0.95006,0.91809,0.95662,0.79769,0.68237,0.43534,0.87072,0.000173313,0.000173313,0.000173313
148,526.466,0.4972,0.44274,0.8248,0.93554,0.92654,0.95422,0.79746,0.67594,0.43504,0.86788,0.000170219,0.000170219,0.000170219
149,529.758,0.49058,0.42667,0.82189,0.94773,0.91869,0.95575,0.7931,0.67633,0.43774,0.87047,0.000167125,0.000167125,0.000167125
150,533.045,0.51049,0.44764,0.82474,0.94846,0.9219,0.95877,0.79498,0.69246,0.43906,0.87156,0.000164031,0.000164031,0.000164031
151,536.06,0.48634,0.42005,0.81876,0.93931,0.925,0.95909,0.79323,0.68246,0.43185,0.86935,0.000160938,0.000160938,0.000160938
152,540.136,0.4748,0.42205,0.814,0.94483,0.91829,0.96089,0.79984,0.6728,0.43267,0.86973,0.000157844,0.000157844,0.000157844
153,543.961,0.48628,0.42435,0.81982,0.95215,0.91458,0.96137,0.79841,0.67544,0.43086,0.86637,0.00015475,0.00015475,0.00015475
154,546.929,0.47756,0.41941,0.8189,0.94768,0.92571,0.96084,0.79869,0.67731,0.43025,0.86732,0.000151656,0.000151656,0.000151656
155,549.899,0.47237,0.41344,0.82056,0.95327,0.91801,0.96104,0.79856,0.67746,0.42738,0.86686,0.000148563,0.000148563,0.000148563
156,553.793,0.4825,0.42744,0.82113,0.94061,0.93013,0.95587,0.79963,0.66124,0.43405,0.86541,0.000145469,0.000145469,0.000145469
157,557.761,0.47043,0.41747,0.82089,0.9383,0.93073,0.9553,0.79623,0.66548,0.43315,0.86682,0.000142375,0.000142375,0.000142375
158,561.442,0.47561,0.41697,0.81877,0.9525,0.92985,0.95681,0.79286,0.66932,0.42977,0.86854,0.000139281,0.000139281,0.000139281
159,565.474,0.47276,0.41517,0.81527,0.9618,0.91544,0.95751,0.79458,0.66942,0.42871,0.86738,0.000136187,0.000136187,0.000136187
160,569.83,0.45952,0.40467,0.81665,0.96373,0.91413,0.95845,0.79609,0.67151,0.42834,0.86856,0.000133094,0.000133094,0.000133094
161,573.103,0.45908,0.40476,0.81166,0.95153,0.91958,0.95884,0.79629,0.67537,0.42964,0.86882,0.00013,0.00013,0.00013
162,576.109,0.47108,0.41589,0.81481,0.9519,0.92214,0.95735,0.79741,0.67878,0.42865,0.868,0.000126906,0.000126906,0.000126906
163,579.071,0.46777,0.41214,0.81891,0.95259,0.92292,0.95637,0.79302,0.68486,0.4265,0.87114,0.000123812,0.000123812,0.000123812
164,583.104,0.46165,0.40283,0.81887,0.95176,0.92079,0.95637,0.79714,0.67472,0.42096,0.86781,0.000120719,0.000120719,0.000120719
165,586.617,0.46973,0.41416,0.81709,0.95398,0.91748,0.95277,0.79065,0.67666,0.42785,0.86852,0.000117625,0.000117625,0.000117625
166,589.588,0.45047,0.39994,0.81606,0.93942,0.91272,0.95277,0.79535,0.67266,0.42931,0.86886,0.000114531,0.000114531,0.000114531
167,592.733,0.46799,0.41137,0.81784,0.94159,0.91143,0.95269,0.79317,0.67549,0.43253,0.86923,0.000111438,0.000111438,0.000111438
168,596.493,0.47042,0.41294,0.81652,0.95744,0.90412,0.95332,0.79063,0.69082,0.43733,0.87216,0.000108344,0.000108344,0.000108344
169,600.349,0.46446,0.40763,0.81838,0.95268,0.91436,0.95381,0.79107,0.68667,0.4349,0.87187,0.00010525,0.00010525,0.00010525
170,603.552,0.46566,0.40439,0.818,0.94981,0.91847,0.95706,0.79775,0.67838,0.42751,0.86955,0.000102156,0.000102156,0.000102156
171,606.532,0.45313,0.40441,0.82119,0.96503,0.92139,0.96072,0.79913,0.68445,0.43095,0.87076,9.90625e-05,9.90625e-05,9.90625e-05
172,609.805,0.46092,0.41149,0.81324,0.96136,0.92463,0.95881,0.79986,0.67284,0.43058,0.86803,9.59688e-05,9.59688e-05,9.59688e-05
