epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,56.4076,0.63522,1.35814,0.85256,0.98517,0.97516,0.99374,0.835,0.64018,0.42093,0.83656,0.000206044,0.000206044,0.000206044
2,94.5464,0.46431,0.427,0.80412,0.99316,0.98259,0.99437,0.8644,0.58393,0.35426,0.8173,0.000406173,0.000406173,0.000406173
3,132.253,0.45202,0.38651,0.80083,0.9824,0.98411,0.99445,0.8267,0.69781,0.40352,0.8496,0.000598051,0.000598051,0.000598051
4,169.739,0.43377,0.35628,0.7997,0.98381,0.98801,0.99451,0.83824,0.70058,0.35604,0.84034,0.000587875,0.000587875,0.000587875
5,207.05,0.40432,0.32357,0.7952,0.98993,0.98664,0.9933,0.83361,0.71748,0.33929,0.84462,0.0005755,0.0005755,0.0005755
6,244.707,0.38738,0.30202,0.79369,0.99627,0.99413,0.99491,0.85032,0.65126,0.3153,0.828,0.000563125,0.000563125,0.000563125
7,281.93,0.38818,0.29533,0.79372,0.99181,0.99754,0.99492,0.86803,0.60643,0.30994,0.82209,0.00055075,0.00055075,0.00055075
8,319.48,0.39289,0.30229,0.79313,0.98991,0.99264,0.9946,0.85618,0.62975,0.30487,0.82685,0.000538375,0.000538375,0.000538375
9,356.802,0.37635,0.28152,0.792,0.9953,0.99452,0.99489,0.84807,0.66827,0.30058,0.83738,0.000526,0.000526,0.000526
10,394.362,0.36567,0.27408,0.79088,0.99889,0.99701,0.995,0.87819,0.5709,0.26555,0.81804,0.000513625,0.000513625,0.000513625
11,431.829,0.35039,0.2627,0.78799,0.99826,0.9972,0.995,0.868,0.5939,0.27286,0.81847,0.00050125,0.00050125,0.00050125
12,469.213,0.3609,0.26855,0.78797,0.99501,0.9936,0.9949,0.85899,0.63243,0.28582,0.83024,0.000488875,0.000488875,0.000488875
13,506.575,0.35852,0.26119,0.78701,0.99454,0.99567,0.99379,0.87908,0.54484,0.2652,0.81578,0.0004765,0.0004765,0.0004765
14,543.97,0.33521,0.24895,0.78649,0.99004,0.99164,0.98991,0.87289,0.58478,0.28396,0.81907,0.000464125,0.000464125,0.000464125
15,581.554,0.34279,0.25264,0.78662,0.99805,0.99878,0.995,0.87042,0.59116,0.26738,0.81973,0.00045175,0.00045175,0.00045175
16,618.824,0.3366,0.24624,0.78506,0.99767,0.99811,0.99499,0.87063,0.58832,0.27022,0.82013,0.000439375,0.000439375,0.000439375
17,656.225,0.34059,0.24844,0.78566,0.99625,0.99806,0.99477,0.86009,0.64179,0.28724,0.82648,0.000427,0.000427,0.000427
18,693.631,0.33445,0.24409,0.78667,0.99538,0.99596,0.9949,0.8653,0.61427,0.26822,0.82746,0.000414625,0.000414625,0.000414625
19,730.889,0.32782,0.23679,0.78338,0.99715,0.99733,0.99494,0.85265,0.66636,0.28805,0.83124,0.00040225,0.00040225,0.00040225
20,768.312,0.32422,0.23236,0.78411,0.99745,0.99747,0.9949,0.87582,0.58131,0.25767,0.82026,0.000389875,0.000389875,0.000389875
21,805.601,0.31926,0.22717,0.78279,0.99547,0.99786,0.99469,0.86344,0.61656,0.27067,0.82522,0.0003775,0.0003775,0.0003775
22,842.865,0.31468,0.22893,0.7845,0.9945,0.99624,0.9947,0.87574,0.58224,0.26783,0.82439,0.000365125,0.000365125,0.000365125
23,880.092,0.31758,0.22805,0.78275,0.99634,0.99705,0.99484,0.87063,0.62233,0.26391,0.82421,0.00035275,0.00035275,0.00035275
24,917.612,0.31312,0.22578,0.78292,0.99732,0.99815,0.99467,0.86826,0.62284,0.26532,0.82762,0.000340375,0.000340375,0.000340375
25,955.046,0.31541,0.22177,0.78417,0.9979,0.99856,0.99485,0.87186,0.59491,0.25937,0.82119,0.000328,0.000328,0.000328
26,992.51,0.31309,0.21928,0.7814,0.9963,0.99627,0.99498,0.85719,0.67134,0.27525,0.83189,0.000315625,0.000315625,0.000315625
27,1029.82,0.30546,0.21594,0.78235,0.99649,0.99753,0.99446,0.86334,0.64794,0.2662,0.82968,0.00030325,0.00030325,0.00030325
28,1067.35,0.30232,0.21241,0.78148,0.99805,0.99856,0.99489,0.86543,0.64132,0.2624,0.8275,0.000290875,0.000290875,0.000290875
29,1104.65,0.29761,0.20943,0.78111,0.99781,0.99713,0.99494,0.883,0.56964,0.24872,0.81627,0.0002785,0.0002785,0.0002785
30,1142.25,0.29044,0.20684,0.78144,0.99843,0.99364,0.99449,0.85933,0.65453,0.27317,0.83081,0.000266125,0.000266125,0.000266125
31,1179.66,0.29117,0.20974,0.781,0.99765,0.9988,0.99475,0.87446,0.5968,0.25313,0.82098,0.00025375,0.00025375,0.00025375
32,1216.98,0.28839,0.20687,0.78065,0.99783,0.99848,0.99499,0.86827,0.60891,0.25458,0.82353,0.000241375,0.000241375,0.000241375
33,1254.59,0.28128,0.20275,0.78118,0.99807,0.99878,0.99496,0.86881,0.62951,0.25633,0.82598,0.000229,0.000229,0.000229
34,1291.92,0.27466,0.19585,0.77929,0.99802,0.99893,0.995,0.8761,0.59586,0.25113,0.82168,0.000216625,0.000216625,0.000216625
35,1329.18,0.27313,0.19811,0.77993,0.99778,0.99869,0.995,0.8732,0.61018,0.25193,0.82192,0.00020425,0.00020425,0.00020425
36,1366.39,0.276,0.19579,0.78106,0.99854,0.99867,0.99498,0.87186,0.61989,0.24922,0.82638,0.000191875,0.000191875,0.000191875
37,1403.84,0.27763,0.19733,0.77947,0.99784,0.99818,0.9945,0.8662,0.62795,0.26038,0.82631,0.0001795,0.0001795,0.0001795
38,1441.25,0.27365,0.19321,0.77982,0.99791,0.99869,0.99477,0.88072,0.59032,0.24353,0.81804,0.000167125,0.000167125,0.000167125
39,1478.54,0.26565,0.18835,0.77878,0.99856,0.99903,0.99499,0.86737,0.64303,0.24991,0.82962,0.00015475,0.00015475,0.00015475
40,1515.91,0.26371,0.18647,0.77782,0.99895,0.99885,0.99498,0.87116,0.62358,0.24538,0.82489,0.000142375,0.000142375,0.000142375
41,1555.44,0.23032,0.16369,0.76786,0.998,0.9994,0.995,0.87418,0.60923,0.24757,0.82316,0.00013,0.00013,0.00013
42,1592.34,0.23773,0.16793,0.76876,0.99852,0.9988,0.995,0.88471,0.56141,0.23556,0.81471,0.000117625,0.000117625,0.000117625
43,1628.99,0.23013,0.16002,0.76648,0.9989,0.99869,0.995,0.86751,0.63723,0.25038,0.82786,0.00010525,0.00010525,0.00010525
44,1665.49,0.2232,0.15581,0.76678,0.99827,0.99889,0.99499,0.87135,0.62293,0.24685,0.82488,9.2875e-05,9.2875e-05,9.2875e-05
45,1702.08,0.21884,0.15305,0.76503,0.99871,0.99958,0.995,0.87899,0.59955,0.23771,0.82143,8.05e-05,8.05e-05,8.05e-05
46,1738.64,0.21723,0.15125,0.76607,0.9991,0.99926,0.995,0.86695,0.63888,0.24607,0.82763,6.8125e-05,6.8125e-05,6.8125e-05
47,1775.37,0.21436,0.14892,0.76529,0.99911,0.99941,0.995,0.88444,0.58118,0.23028,0.81844,5.575e-05,5.575e-05,5.575e-05
48,1811.93,0.20933,0.14504,0.76503,0.99879,0.9992,0.995,0.87469,0.61119,0.23798,0.82433,4.3375e-05,4.3375e-05,4.3375e-05
49,1848.52,0.20921,0.1442,0.76459,0.99901,0.99919,0.995,0.87336,0.62075,0.23866,0.82552,3.1e-05,3.1e-05,3.1e-05
50,1885.21,0.20612,0.14224,0.76616,0.9987,0.99949,0.99499,0.86995,0.63095,0.24204,0.82702,1.8625e-05,1.8625e-05,1.8625e-05
