epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,65.9781,0.66487,1.23854,0.85308,0.97995,0.97027,0.99252,0.84937,0.64302,0.42185,0.82426,0.000207182,0.000207182,0.000207182
2,105.579,0.46485,0.43433,0.8034,0.99218,0.9904,0.99477,0.8591,0.59824,0.32387,0.81988,0.000407288,0.000407288,0.000407288
3,144.299,0.43798,0.36387,0.79939,0.99143,0.98688,0.99435,0.84673,0.6678,0.35591,0.83152,0.000599145,0.000599145,0.000599145
4,182.704,0.42324,0.34086,0.79622,0.99155,0.98831,0.99477,0.87427,0.5453,0.2923,0.81334,0.000587875,0.000587875,0.000587875
5,221.311,0.40159,0.31403,0.79466,0.99685,0.99453,0.99489,0.83795,0.69883,0.32696,0.83961,0.0005755,0.0005755,0.0005755
6,260.133,0.39638,0.30384,0.79251,0.99544,0.99525,0.99434,0.85861,0.61851,0.30306,0.82522,0.000563125,0.000563125,0.000563125
7,298.802,0.37942,0.28653,0.79089,0.99541,0.99605,0.99494,0.86599,0.60535,0.28527,0.82639,0.00055075,0.00055075,0.00055075
8,337.202,0.38066,0.28611,0.79081,0.9968,0.99423,0.99495,0.86017,0.64312,0.297,0.82627,0.000538375,0.000538375,0.000538375
9,375.725,0.37401,0.28348,0.79049,0.99628,0.99603,0.99498,0.87613,0.58238,0.2824,0.8197,0.000526,0.000526,0.000526
10,414.264,0.36663,0.27307,0.78865,0.99821,0.99572,0.99499,0.84159,0.70981,0.30278,0.84023,0.000513625,0.000513625,0.000513625
11,453.146,0.3591,0.26413,0.78761,0.99822,0.99833,0.99499,0.87016,0.60374,0.28085,0.82287,0.00050125,0.00050125,0.00050125
12,491.646,0.35194,0.25929,0.78754,0.99694,0.99752,0.99498,0.86306,0.62438,0.28731,0.82651,0.000488875,0.000488875,0.000488875
13,530.405,0.35564,0.26137,0.78705,0.99831,0.99768,0.995,0.8776,0.57693,0.26544,0.81747,0.0004765,0.0004765,0.0004765
14,569.073,0.34778,0.25699,0.78666,0.99475,0.99703,0.99469,0.8564,0.66662,0.28692,0.83489,0.000464125,0.000464125,0.000464125
15,607.671,0.34916,0.25303,0.78615,0.99702,0.99703,0.99491,0.87933,0.58275,0.26231,0.81865,0.00045175,0.00045175,0.00045175
16,646.383,0.34316,0.24836,0.78546,0.99651,0.99758,0.99498,0.85044,0.67945,0.28084,0.83573,0.000439375,0.000439375,0.000439375
17,684.71,0.33379,0.24162,0.78482,0.99885,0.99697,0.99499,0.85125,0.6883,0.29266,0.83731,0.000427,0.000427,0.000427
18,723.143,0.33424,0.24065,0.78518,0.99796,0.99681,0.99483,0.86219,0.65636,0.27586,0.82934,0.000414625,0.000414625,0.000414625
19,761.733,0.33735,0.2415,0.78554,0.99744,0.99855,0.99498,0.84887,0.70006,0.28442,0.83996,0.00040225,0.00040225,0.00040225
20,800.407,0.33311,0.23728,0.78431,0.99731,0.99755,0.99492,0.86676,0.62338,0.26847,0.82547,0.000389875,0.000389875,0.000389875
21,838.935,0.32625,0.2325,0.78344,0.99727,0.99779,0.995,0.84719,0.69748,0.28102,0.83702,0.0003775,0.0003775,0.0003775
22,877.367,0.32448,0.23005,0.7839,0.99825,0.99875,0.99499,0.86676,0.62881,0.26532,0.82577,0.000365125,0.000365125,0.000365125
23,915.951,0.32771,0.23532,0.78432,0.99763,0.99753,0.99456,0.85465,0.65714,0.27489,0.83492,0.00035275,0.00035275,0.00035275
24,954.724,0.32087,0.22693,0.78267,0.99832,0.99879,0.99492,0.86478,0.63468,0.26201,0.82721,0.000340375,0.000340375,0.000340375
25,993.13,0.31643,0.22363,0.7823,0.99807,0.99741,0.995,0.86787,0.6186,0.25897,0.82725,0.000328,0.000328,0.000328
26,1031.47,0.31608,0.22217,0.78203,0.99841,0.99767,0.995,0.87889,0.58202,0.24928,0.82007,0.000315625,0.000315625,0.000315625
