epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.8551,1.28572,3.71858,1.11755,0.17685,0.57994,0.15268,0.11933,0.86585,4.63117,0.94256,8.75e-05,8.75e-05,8.75e-05
2,35.4523,0.91705,1.61505,0.93792,0.58518,0.50189,0.55275,0.44129,0.79102,2.06905,0.90593,0.000180353,0.000180353,0.000180353
3,40.9019,0.88483,1.12099,0.91135,0.53783,0.7405,0.71651,0.56972,0.7676,1.23734,0.90334,0.000272278,0.000272278,0.000272278
4,47.3073,0.84974,0.92465,0.90003,0.75459,0.8122,0.82119,0.66738,0.73227,0.8051,0.87596,0.000363274,0.000363274,0.000363274
5,52.6457,0.81791,0.80106,0.88674,0.87535,0.83055,0.90037,0.72781,0.74982,0.64817,0.87724,0.000453342,0.000453342,0.000453342
6,58.7051,0.78457,0.71722,0.87896,0.86909,0.85813,0.90558,0.73494,0.73101,0.62335,0.87563,0.000542483,0.000542483,0.000542483
7,64.3173,0.7921,0.68486,0.88119,0.87357,0.83208,0.9084,0.74301,0.73746,0.60192,0.88953,0.000606437,0.000606437,0.000606437
8,69.5839,0.77679,0.64036,0.87638,0.90123,0.88278,0.93294,0.7554,0.74632,0.55367,0.87197,0.000603344,0.000603344,0.000603344
9,75.8183,0.76218,0.6121,0.87094,0.85195,0.90561,0.93086,0.75737,0.70375,0.54333,0.86609,0.00060025,0.00060025,0.00060025
10,81.0092,0.75033,0.57448,0.87023,0.93441,0.89744,0.95045,0.78805,0.71675,0.51001,0.86487,0.000597156,0.000597156,0.000597156
11,86.6953,0.7338,0.54595,0.86755,0.9425,0.88162,0.95173,0.78939,0.68824,0.47875,0.8693,0.000594062,0.000594062,0.000594062
12,92.4823,0.74436,0.54841,0.86641,0.94766,0.9082,0.954,0.78683,0.69256,0.47109,0.86675,0.000590969,0.000590969,0.000590969
13,97.4827,0.7037,0.50925,0.86254,0.8886,0.89869,0.94576,0.7839,0.67455,0.50418,0.86214,0.000587875,0.000587875,0.000587875
