epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,235.79,1.5121,0.72663,0.84205,0.96603,0.94532,0.97773,0.5002,1.57883,0.70623,0.84983,0.00132868,0.00132868,0.00132868
43,241.336,1.46961,0.71906,0.83682,0.97178,0.95969,0.98615,0.45645,1.66689,0.73207,0.86027,0.00132043,0.00132043,0.00132043
44,246.753,1.52647,0.7499,0.83365,0.96229,0.9712,0.97385,0.47527,1.66277,0.70931,0.8599,0.00131218,0.00131218,0.00131218
45,252.326,1.51858,0.73389,0.83811,0.8945,0.95875,0.96729,0.49345,1.63947,0.77714,0.85471,0.00130393,0.00130393,0.00130393
46,257.771,1.53762,0.74855,0.83908,0.95957,0.97664,0.98715,0.48936,1.63947,0.72502,0.85257,0.00129568,0.00129568,0.00129568
47,263.24,1.50511,0.73188,0.83689,0.96673,0.94833,0.97502,0.47877,1.61512,0.71739,0.85121,0.00128742,0.00128742,0.00128742
48,268.751,1.47373,0.70488,0.83159,0.96138,0.96729,0.97889,0.4894,1.59631,0.70039,0.85205,0.00127917,0.00127917,0.00127917
49,274.217,1.44648,0.68816,0.83163,0.97668,0.97196,0.97998,0.49647,1.6152,0.70457,0.85302,0.00127092,0.00127092,0.00127092
50,279.913,1.44818,0.68971,0.83098,0.96504,0.967,0.97671,0.49985,1.6189,0.69217,0.85686,0.00126267,0.00126267,0.00126267
51,285.247,1.46461,0.70949,0.83172,0.94214,0.97115,0.98572,0.50419,1.57957,0.73327,0.85365,0.00125442,0.00125442,0.00125442
52,290.807,1.44768,0.69186,0.84108,0.96106,0.94464,0.97543,0.48863,1.61446,0.73241,0.85621,0.00124617,0.00124617,0.00124617
53,296.231,1.48438,0.7158,0.83556,0.96555,0.95327,0.97449,0.4999,1.6049,0.70475,0.8538,0.00123791,0.00123791,0.00123791
54,301.701,1.483,0.7287,0.83045,0.97506,0.96529,0.97915,0.49233,1.60628,0.75405,0.85334,0.00122966,0.00122966,0.00122966
55,307.123,1.4272,0.69076,0.83485,0.9507,0.95198,0.97213,0.4924,1.61131,0.68966,0.85229,0.00122141,0.00122141,0.00122141
56,312.516,1.44199,0.66923,0.83594,0.96554,0.96155,0.98435,0.48309,1.61715,0.72712,0.85333,0.00121316,0.00121316,0.00121316
57,318.155,1.43987,0.66759,0.83211,0.96012,0.97535,0.98937,0.50526,1.5624,0.67602,0.84758,0.00120491,0.00120491,0.00120491
58,323.54,1.43998,0.67802,0.82494,0.95267,0.94694,0.96386,0.48727,1.64109,0.7282,0.85314,0.00119666,0.00119666,0.00119666
59,329.311,1.40708,0.64923,0.8297,0.9569,0.93873,0.95185,0.49193,1.61427,0.69541,0.85573,0.0011884,0.0011884,0.0011884
60,334.811,1.43316,0.67801,0.82992,0.96098,0.97831,0.97933,0.494,1.62764,0.68409,0.85286,0.00118015,0.00118015,0.00118015
61,340.31,1.38456,0.64622,0.82373,0.96494,0.9779,0.99171,0.50377,1.59315,0.6944,0.84666,0.0011719,0.0011719,0.0011719
62,345.89,1.42649,0.68135,0.83109,0.96761,0.95595,0.97017,0.5035,1.55916,0.71352,0.84493,0.00116365,0.00116365,0.00116365
63,351.296,1.39336,0.6493,0.83112,0.94875,0.95276,0.97347,0.49137,1.59502,0.68563,0.85083,0.0011554,0.0011554,0.0011554
64,356.875,1.45688,0.66543,0.82589,0.95624,0.96516,0.97649,0.49047,1.59815,0.71115,0.85103,0.00114715,0.00114715,0.00114715
65,362.346,1.40166,0.65387,0.82691,0.95315,0.95794,0.96663,0.48691,1.63115,0.70608,0.85899,0.00113889,0.00113889,0.00113889
66,367.784,1.39083,0.65561,0.82189,0.97566,0.96226,0.98057,0.49909,1.56728,0.65402,0.85286,0.00113064,0.00113064,0.00113064
67,373.433,1.39464,0.65601,0.82782,0.95252,0.97196,0.98049,0.49391,1.5846,0.68282,0.85444,0.00112239,0.00112239,0.00112239
68,378.929,1.42001,0.66329,0.82774,0.89967,0.93402,0.9682,0.44819,1.71871,0.81284,0.86122,0.00111414,0.00111414,0.00111414
69,384.462,1.40722,0.67206,0.82469,0.97071,0.94828,0.96888,0.49197,1.59451,0.6866,0.85033,0.00110589,0.00110589,0.00110589
70,389.895,1.3602,0.63439,0.82334,0.95415,0.96898,0.98372,0.49767,1.56988,0.68297,0.85217,0.00109764,0.00109764,0.00109764
71,395.513,1.38134,0.63892,0.82445,0.96784,0.95444,0.98041,0.49476,1.55551,0.68793,0.85027,0.00108938,0.00108938,0.00108938
72,400.937,1.43501,0.65874,0.82622,0.9653,0.96262,0.97849,0.49027,1.62041,0.70824,0.85126,0.00108113,0.00108113,0.00108113
73,406.535,1.4108,0.66198,0.82833,0.95587,0.95745,0.9668,0.46845,1.70246,0.72737,0.85774,0.00107288,0.00107288,0.00107288
74,411.912,1.41789,0.65118,0.82166,0.96029,0.95623,0.96639,0.50288,1.59767,0.69666,0.85238,0.00106463,0.00106463,0.00106463
75,417.545,1.35416,0.61487,0.82395,0.97346,0.96729,0.9786,0.50175,1.60146,0.68294,0.85301,0.00105638,0.00105638,0.00105638
76,423.009,1.34778,0.63355,0.82192,0.95934,0.95999,0.96885,0.50957,1.57495,0.66181,0.84804,0.00104813,0.00104813,0.00104813
77,428.458,1.35622,0.62845,0.81777,0.96008,0.96729,0.97193,0.51376,1.56512,0.67654,0.85005,0.00103987,0.00103987,0.00103987
78,434.018,1.34908,0.63119,0.81622,0.96935,0.95467,0.96168,0.4981,1.57939,0.67777,0.84645,0.00103162,0.00103162,0.00103162
79,439.547,1.35074,0.62389,0.81917,0.94762,0.95327,0.96149,0.49248,1.59765,0.68372,0.85212,0.00102337,0.00102337,0.00102337
80,445.096,1.35772,0.61878,0.82114,0.93107,0.94393,0.9585,0.50101,1.57257,0.69402,0.85095,0.00101512,0.00101512,0.00101512
81,450.409,1.35747,0.62778,0.81983,0.9537,0.97535,0.96815,0.50012,1.53996,0.69632,0.84887,0.00100687,0.00100687,0.00100687
82,455.825,1.3521,0.62122,0.82223,0.95961,0.9609,0.97506,0.4999,1.56668,0.69028,0.85074,0.000998616,0.000998616,0.000998616
83,461.427,1.36505,0.62385,0.82627,0.94437,0.96567,0.97411,0.50297,1.56943,0.71456,0.84986,0.000990365,0.000990365,0.000990365
84,467.112,1.34485,0.6068,0.81772,0.94351,0.97664,0.96956,0.50663,1.53056,0.66765,0.84773,0.000982113,0.000982113,0.000982113
85,472.759,1.29491,0.59562,0.81489,0.9554,0.97203,0.97752,0.50016,1.58988,0.67832,0.8493,0.000973861,0.000973861,0.000973861
86,478.197,1.29905,0.61442,0.82172,0.95745,0.97586,0.97558,0.51216,1.56649,0.67033,0.84855,0.00096561,0.00096561,0.00096561
87,483.713,1.29514,0.58177,0.82136,0.95729,0.96466,0.96876,0.50848,1.54648,0.65283,0.85044,0.000957358,0.000957358,0.000957358
88,489.112,1.31086,0.60589,0.81908,0.95302,0.95747,0.96518,0.50958,1.57262,0.68437,0.85023,0.000949106,0.000949106,0.000949106
89,494.673,1.31159,0.59578,0.8204,0.96136,0.96909,0.97868,0.51436,1.58305,0.66158,0.84934,0.000940855,0.000940855,0.000940855
90,500.255,1.31075,0.60328,0.82284,0.96851,0.97248,0.97598,0.5086,1.5661,0.65562,0.84839,0.000932603,0.000932603,0.000932603
91,505.77,1.30205,0.60866,0.81781,0.95332,0.96174,0.96171,0.49928,1.55937,0.65825,0.85285,0.000924352,0.000924352,0.000924352
92,511.292,1.29263,0.61216,0.81711,0.95368,0.96246,0.96868,0.49387,1.63361,0.67564,0.85586,0.0009161,0.0009161,0.0009161
93,516.955,1.30335,0.59479,0.81794,0.96586,0.97587,0.97278,0.49274,1.58521,0.67773,0.85563,0.000907848,0.000907848,0.000907848
94,522.568,1.31043,0.60666,0.81495,0.97666,0.9701,0.98012,0.50128,1.57546,0.66623,0.85024,0.000899597,0.000899597,0.000899597
95,528.101,1.27498,0.58917,0.81577,0.9686,0.96946,0.98654,0.50348,1.565,0.65933,0.84857,0.000891345,0.000891345,0.000891345
96,533.473,1.25524,0.59226,0.81471,0.96305,0.97306,0.98039,0.51168,1.58893,0.67903,0.85425,0.000883093,0.000883093,0.000883093
97,539.064,1.29306,0.58829,0.822,0.97894,0.97196,0.98866,0.4982,1.64306,0.65498,0.85532,0.000874842,0.000874842,0.000874842
98,544.488,1.28123,0.59381,0.8088,0.95317,0.9688,0.97249,0.49647,1.57271,0.67235,0.85001,0.00086659,0.00086659,0.00086659
99,550.041,1.27033,0.58913,0.81184,0.98553,0.94433,0.97786,0.50073,1.56891,0.68544,0.85079,0.000858338,0.000858338,0.000858338
100,555.417,1.26573,0.58139,0.81452,0.95277,0.96685,0.96737,0.50516,1.58578,0.6523,0.84913,0.000850087,0.000850087,0.000850087
101,560.991,1.23761,0.57641,0.81045,0.96177,0.97106,0.98041,0.50367,1.54068,0.66607,0.84978,0.000841835,0.000841835,0.000841835
102,566.268,1.2625,0.5718,0.81319,0.96698,0.97196,0.97856,0.50149,1.60013,0.66271,0.84801,0.000833583,0.000833583,0.000833583
103,572.046,1.23999,0.56817,0.8153,0.95814,0.94737,0.96199,0.50049,1.55988,0.66078,0.85055,0.000825332,0.000825332,0.000825332
104,577.548,1.29346,0.57952,0.81746,0.96327,0.97664,0.97598,0.49891,1.56686,0.65784,0.84907,0.00081708,0.00081708,0.00081708
105,583.104,1.2788,0.58007,0.81633,0.97325,0.97196,0.98459,0.51071,1.57359,0.65781,0.84962,0.000808828,0.000808828,0.000808828
106,588.692,1.20666,0.55373,0.81998,0.96244,0.97217,0.97603,0.50284,1.57691,0.66733,0.85101,0.000800577,0.000800577,0.000800577
107,594.117,1.26479,0.57092,0.81607,0.96052,0.97664,0.98206,0.50584,1.60359,0.64364,0.84886,0.000792325,0.000792325,0.000792325
108,599.648,1.23936,0.56296,0.81449,0.94535,0.97329,0.97392,0.50687,1.60116,0.67,0.85216,0.000784073,0.000784073,0.000784073
109,605.048,1.21829,0.56144,0.81073,0.95769,0.97196,0.97957,0.52507,1.52337,0.6474,0.84496,0.000775822,0.000775822,0.000775822
110,610.7,1.23082,0.55887,0.80986,0.95257,0.97664,0.97959,0.52406,1.54224,0.66014,0.85241,0.00076757,0.00076757,0.00076757
111,616.287,1.21956,0.56537,0.81407,0.94719,0.95794,0.96412,0.5015,1.60014,0.66673,0.85354,0.000759318,0.000759318,0.000759318
112,621.92,1.21333,0.54925,0.81096,0.97047,0.97544,0.97826,0.50401,1.55879,0.6527,0.85245,0.000751067,0.000751067,0.000751067
113,627.625,1.19742,0.54866,0.81062,0.9595,0.96729,0.98184,0.50484,1.59438,0.6468,0.85106,0.000742815,0.000742815,0.000742815
114,633.058,1.23696,0.56758,0.81534,0.97954,0.98598,0.98784,0.51023,1.60131,0.63183,0.8522,0.000734564,0.000734564,0.000734564
115,638.627,1.21614,0.55932,0.80976,0.95379,0.94393,0.96399,0.52376,1.56609,0.63798,0.85212,0.000726312,0.000726312,0.000726312
116,644.053,1.17631,0.54282,0.81317,0.94791,0.97137,0.96575,0.50171,1.52233,0.6518,0.84578,0.00071806,0.00071806,0.00071806
117,649.637,1.1999,0.54275,0.80596,0.97033,0.97115,0.98151,0.51379,1.54304,0.66116,0.84756,0.000709809,0.000709809,0.000709809
118,655.172,1.18376,0.53326,0.80521,0.94536,0.98131,0.97716,0.50161,1.57863,0.68634,0.85172,0.000701557,0.000701557,0.000701557
119,660.694,1.19161,0.55078,0.81051,0.96174,0.97559,0.982,0.51972,1.5437,0.63904,0.84684,0.000693305,0.000693305,0.000693305
120,666.309,1.19088,0.5357,0.81232,0.95056,0.97846,0.97657,0.51214,1.58606,0.65135,0.85126,0.000685054,0.000685054,0.000685054
121,671.934,1.16188,0.53952,0.80677,0.96338,0.94667,0.97431,0.50908,1.57772,0.66412,0.85248,0.000676802,0.000676802,0.000676802
122,677.506,1.17823,0.54584,0.80816,0.95172,0.95794,0.97168,0.50559,1.58641,0.66135,0.85063,0.00066855,0.00066855,0.00066855
123,683.024,1.20911,0.55059,0.81056,0.95741,0.92921,0.96609,0.49825,1.58562,0.64197,0.85395,0.000660299,0.000660299,0.000660299
124,688.582,1.17149,0.54111,0.80985,0.95726,0.96262,0.97581,0.50852,1.59334,0.65177,0.85512,0.000652047,0.000652047,0.000652047
125,694.079,1.17805,0.54694,0.80846,0.94316,0.96729,0.97075,0.51143,1.58298,0.65552,0.85002,0.000643795,0.000643795,0.000643795
126,699.439,1.20942,0.54684,0.81468,0.96477,0.93721,0.96911,0.5072,1.56081,0.63224,0.84899,0.000635544,0.000635544,0.000635544
