epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,178.634,1.03779,3.7502,0.92176,0.63088,0.2091,0.33281,0.24403,0.87779,3.2719,0.84468,0.000206044,0.000206044,0.000206044
2,296.437,0.77963,1.67128,0.84464,0.47231,0.67882,0.58322,0.46629,0.72393,0.97713,0.82826,0.000406173,0.000406173,0.000406173
3,417.176,0.669,1.07904,0.82915,0.76652,0.77119,0.81105,0.65846,0.6938,0.73565,0.82895,0.000598051,0.000598051,0.000598051
4,538.271,0.59815,0.88594,0.81904,0.82096,0.8765,0.90222,0.75076,0.67932,0.63882,0.82482,0.000587875,0.000587875,0.000587875
5,656.745,0.57308,0.76377,0.81544,0.91303,0.92539,0.96273,0.82583,0.57267,0.53315,0.81327,0.0005755,0.0005755,0.0005755
6,781.031,0.52844,0.66331,0.80994,0.93652,0.93812,0.97468,0.83923,0.57793,0.50264,0.81308,0.000563125,0.000563125,0.000563125
7,906.255,0.51713,0.61434,0.8084,0.96009,0.95388,0.98488,0.8536,0.55877,0.4542,0.81093,0.00055075,0.00055075,0.00055075
8,1034.43,0.52011,0.59189,0.8087,0.97451,0.96267,0.98823,0.86819,0.52191,0.42983,0.80718,0.000538375,0.000538375,0.000538375
9,1158.5,0.50277,0.55745,0.80614,0.98185,0.981,0.99237,0.82912,0.66723,0.43686,0.82589,0.000526,0.000526,0.000526
10,1286.21,0.4894,0.54234,0.80413,0.9811,0.98087,0.99371,0.85474,0.587,0.40364,0.81575,0.000513625,0.000513625,0.000513625
11,1408.29,0.48952,0.52423,0.80634,0.9772,0.9782,0.99225,0.82812,0.68194,0.42388,0.8269,0.00050125,0.00050125,0.00050125
12,1531.13,0.47823,0.50368,0.8038,0.98382,0.98509,0.99359,0.86115,0.58018,0.39187,0.81304,0.000488875,0.000488875,0.000488875
13,1657.57,0.46887,0.48299,0.80165,0.98543,0.98312,0.99352,0.84803,0.61765,0.38945,0.81913,0.0004765,0.0004765,0.0004765
14,1782.23,0.45854,0.47669,0.80053,0.98745,0.98568,0.99401,0.84955,0.62717,0.38317,0.81878,0.000464125,0.000464125,0.000464125
15,1906.93,0.45298,0.46194,0.80017,0.97543,0.98483,0.9938,0.84763,0.61517,0.38269,0.81972,0.00045175,0.00045175,0.00045175
16,2029.78,0.4345,0.44127,0.7988,0.9883,0.98252,0.99419,0.83959,0.65628,0.38316,0.8227,0.000439375,0.000439375,0.000439375
17,2152.34,0.44941,0.43624,0.7996,0.98978,0.97948,0.99307,0.869,0.55315,0.35468,0.80933,0.000427,0.000427,0.000427
18,2272.58,0.44213,0.43189,0.7993,0.99038,0.98775,0.99443,0.84498,0.64746,0.3682,0.8226,0.000414625,0.000414625,0.000414625
19,2393.9,0.42979,0.41895,0.79762,0.98918,0.98844,0.99446,0.85314,0.62764,0.3644,0.81821,0.00040225,0.00040225,0.00040225
